11   -0.209519  -1.652624
11   -0.206112  -1.652621
11   -0.202705  -1.652618
11   -0.199299  -1.652615
11   -0.195892  -1.652612
11   -0.192485  -1.652609
11   -0.189078  -1.652606
11   -0.185671  -1.652603
11   -0.182265  -1.652600
11   -0.178858  -1.652597
11   -0.175451  -1.652595
11   -0.172044  -1.652592
11   -0.168637  -1.652589
11   -0.165230  -1.652587
11   -0.161824  -1.652584
11   -0.158417  -1.652582
11   -0.155010  -1.652579
11   -0.151603  -1.652577
11   -0.148196  -1.652575
11   -0.144790  -1.652572
11   -0.141383  -1.652570
11   -0.137976  -1.652568
11   -0.134569  -1.652566
11   -0.131162  -1.652564
11   -0.127756  -1.652562
11   -0.124349  -1.652560
11   -0.120942  -1.652558
11   -0.117535  -1.652556
11   -0.114128  -1.652554
11   -0.110721  -1.652552
11   -0.107315  -1.652551
11   -0.103908  -1.652549
11   -0.100501  -1.652548
11   -0.097094  -1.652546
11   -0.093687  -1.652545
11   -0.090281  -1.652543
11   -0.086874  -1.652542
11   -0.083467  -1.652540
11   -0.080060  -1.652539
11   -0.076653  -1.652538
11   -0.073246  -1.652537
11   -0.069840  -1.652536
11   -0.066433  -1.652535
11   -0.063026  -1.652534
11   -0.059619  -1.652533
11   -0.056212  -1.652532
11   -0.052806  -1.652531
11   -0.049399  -1.652530
11   -0.045992  -1.652529
11   -0.042585  -1.652529
11   -0.039178  -1.652528
11   -0.035772  -1.652528
11   -0.032365  -1.652527
11   -0.028958  -1.652527
11   -0.025551  -1.652526
11   -0.022144  -1.652526
11   -0.018737  -1.652525
11   -0.015331  -1.652525
11   -0.011924  -1.652525
11   -0.008517  -1.652525
11   -0.005110  -1.652525
11   -0.001703  -1.652525
11   0.001703  -1.652525
11   0.005110  -1.652525
11   0.008517  -1.652525
11   0.011924  -1.652525
11   0.015331  -1.652525
11   0.018737  -1.652525
11   0.022144  -1.652526
11   0.025551  -1.652526
11   0.028958  -1.652527
11   0.032365  -1.652527
11   0.035772  -1.652528
11   0.039178  -1.652528
11   0.042585  -1.652529
11   0.045992  -1.652529
11   0.049399  -1.652530
11   0.052806  -1.652531
11   0.056212  -1.652532
11   0.059619  -1.652533
11   0.063026  -1.652534
11   0.066433  -1.652535
11   0.069840  -1.652536
11   0.073246  -1.652537
11   0.076653  -1.652538
11   0.080060  -1.652539
11   0.083467  -1.652540
11   0.086874  -1.652542
11   0.090281  -1.652543
11   0.093687  -1.652545
11   0.097094  -1.652546
11   0.100501  -1.652548
11   0.103908  -1.652549
11   0.107315  -1.652551
11   0.110721  -1.652552
11   0.114128  -1.652554
11   0.117535  -1.652556
11   0.120942  -1.652558
11   0.124349  -1.652560
11   0.127756  -1.652562
11   0.131162  -1.652564
11   0.134569  -1.652566
11   0.137976  -1.652568
11   0.141383  -1.652570
11   0.144790  -1.652572
11   0.148196  -1.652575
11   0.151603  -1.652577
11   0.155010  -1.652579
11   0.158417  -1.652582
11   0.161824  -1.652584
11   0.165230  -1.652587
11   0.168637  -1.652589
11   0.172044  -1.652592
11   0.175451  -1.652595
11   0.178858  -1.652597
11   0.182265  -1.652600
11   0.185671  -1.652603
11   0.189078  -1.652606
11   0.192485  -1.652609
11   0.195892  -1.652612
11   0.199299  -1.652615
11   0.202705  -1.652618
11   0.206112  -1.652621
11   0.209519  -1.652624
11   0.212926  -1.652628
11   0.216333  -1.652631
11   0.219739  -1.652634
11   0.223146  -1.652638
11   0.226553  -1.652641
11   0.229960  -1.652645
11   0.233367  -1.652648
11   0.236774  -1.652652
11   0.240180  -1.652656
11   0.243587  -1.652659
11   0.246994  -1.652663
11   0.250401  -1.652667
11   0.253808  -1.652671
11   0.257214  -1.652675
11   0.260621  -1.652679
11   0.264028  -1.652683
11   0.267435  -1.652687
11   0.270842  -1.652691
11   0.274248  -1.652696
11   0.277655  -1.652700
11   0.281062  -1.652704
11   0.284469  -1.652709
11   0.287876  -1.652713
11   0.291283  -1.652717
11   0.294689  -1.652722
11   0.298096  -1.652727
11   0.301503  -1.652731
11   0.304910  -1.652736
11   0.308317  -1.652741
11   0.311723  -1.652745
11   0.315130  -1.652750
11   0.318537  -1.652755
11   0.321944  -1.652760
11   0.325351  -1.652765
11   0.328758  -1.652770
11   0.332164  -1.652775
11   0.335571  -1.652781
11   0.338978  -1.652786
11   0.342385  -1.652791
11   0.345792  -1.652796
11   0.349198  -1.652802
11   0.352605  -1.652807
11   0.356012  -1.652813
11   0.359419  -1.652818
11   0.362826  -1.652824
11   0.366232  -1.652829
11   0.369639  -1.652835
11   0.373046  -1.652841
11   0.376453  -1.652847
11   0.379860  -1.652853
11   0.383267  -1.652858
11   0.386673  -1.652864
11   0.390080  -1.652870
11   0.393487  -1.652877
11   0.396894  -1.652883
11   0.400301  -1.652889
11   0.403707  -1.652895
11   0.407114  -1.652901
11   0.410521  -1.652908
11   0.413928  -1.652914
11   0.417335  -1.652920
11   0.420741  -1.652927
11   0.424148  -1.652933
11   0.427555  -1.652940
11   0.430962  -1.652947
11   0.434369  -1.652953
11   0.437776  -1.652960
11   0.441182  -1.652967
11   0.444589  -1.652974
11   0.447996  -1.652981
11   0.451403  -1.652988
11   0.454810  -1.652995
11   0.458216  -1.653002
11   0.461623  -1.653009
11   0.465030  -1.653016
11   0.468437  -1.653023
11   0.471844  -1.653031
11   0.475251  -1.653038
11   0.478657  -1.653045
11   0.482064  -1.653053
11   0.485471  -1.653060
11   0.488878  -1.653068
11   0.492285  -1.653075
11   0.495691  -1.653083
11   0.499098  -1.653091
11   0.502505  -1.653099
11   0.505912  -1.653106
11   0.509319  -1.653114
11   0.512725  -1.653122
11   0.516132  -1.653130
11   0.519539  -1.653138
11   0.522946  -1.653146
11   0.526353  -1.653154
11   0.529760  -1.653162
11   0.533166  -1.653171
11   0.536573  -1.653179
11   0.539980  -1.653187
11   0.543387  -1.653196
11   0.546794  -1.653204
11   0.550200  -1.653213
11   0.553607  -1.653221
11   0.557014  -1.653230
11   0.560421  -1.653238
11   0.563828  -1.653247
11   0.567234  -1.653256
11   0.570641  -1.653265
11   0.574048  -1.653274
11   0.577455  -1.653282
11   0.580862  -1.653291
11   0.584269  -1.653300
11   0.587675  -1.653310
11   0.591082  -1.653319
11   0.594489  -1.653328
11   0.597896  -1.653337
11   0.601303  -1.653346
11   0.604709  -1.653356
11   0.608116  -1.653365
11   0.611523  -1.653375
11   0.614930  -1.653384
11   0.618337  -1.653394
11   0.621743  -1.653403
11   0.625150  -1.653413
11   0.628557  -1.653423
11   0.631964  -1.653432
11   0.635371  -1.653442
11   0.638778  -1.653452
11   0.642184  -1.653462
11   0.645591  -1.653472
11   0.648998  -1.653482
11   0.652405  -1.653492
11   0.655812  -1.653502
11   0.659218  -1.653512
11   0.662625  -1.653523
11   0.666032  -1.653533
11   0.669439  -1.653543
11   0.672846  -1.653554
11   0.676253  -1.653564
11   0.679659  -1.653574
11   0.683066  -1.653585
11   0.686473  -1.653596
11   0.689880  -1.653606
11   0.693287  -1.653617
11   0.696693  -1.653628
11   0.700100  -1.653639
11   0.703507  -1.653649
11   0.706914  -1.653660
11   0.710321  -1.653671
11   0.713727  -1.653682
11   0.717134  -1.653693
11   0.720541  -1.653705
11   0.723948  -1.653716
11   0.727355  -1.653727
11   0.730762  -1.653738
11   0.734168  -1.653750
11   0.737575  -1.653761
11   0.740982  -1.653772
11   0.744389  -1.653784
11   0.747796  -1.653796
11   0.751202  -1.653807
11   0.754609  -1.653819
11   0.758016  -1.653831
11   0.761423  -1.653842
11   0.764830  -1.653854
11   0.768236  -1.653866
11   0.771643  -1.653878
11   0.775050  -1.653890
11   0.778457  -1.653902
11   0.781864  -1.653914
11   0.785271  -1.653926
11   0.788677  -1.653938
11   0.792084  -1.653951
11   0.795491  -1.653963
11   0.798898  -1.653975
11   0.802305  -1.653988
11   0.805711  -1.654000
11   0.809118  -1.654013
11   0.812525  -1.654025
11   0.815932  -1.654038
11   0.819339  -1.654050
11   0.822745  -1.654063
11   0.826152  -1.654076
11   0.829559  -1.654089
11   0.832966  -1.654102
11   0.836373  -1.654114
11   0.839780  -1.654127
11   0.843186  -1.654140
11   0.846593  -1.654154
11   0.850000  -1.654167
12   -0.850000  -1.503000
12   -0.846593  -1.502987
12   -0.843186  -1.502974
12   -0.839780  -1.502961
12   -0.836373  -1.502948
12   -0.832966  -1.502935
12   -0.829559  -1.502922
12   -0.826152  -1.502909
12   -0.822745  -1.502896
12   -0.819339  -1.502884
12   -0.815932  -1.502871
12   -0.812525  -1.502858
12   -0.809118  -1.502846
12   -0.805711  -1.502833
12   -0.802305  -1.502821
12   -0.798898  -1.502808
12   -0.795491  -1.502796
12   -0.792084  -1.502784
12   -0.788677  -1.502772
12   -0.785271  -1.502759
12   -0.781864  -1.502747
12   -0.778457  -1.502735
12   -0.775050  -1.502723
12   -0.771643  -1.502711
12   -0.768236  -1.502699
12   -0.764830  -1.502687
12   -0.761423  -1.502676
12   -0.758016  -1.502664
12   -0.754609  -1.502652
12   -0.751202  -1.502640
12   -0.747796  -1.502629
12   -0.744389  -1.502617
12   -0.740982  -1.502606
12   -0.737575  -1.502594
12   -0.734168  -1.502583
12   -0.730762  -1.502572
12   -0.727355  -1.502560
12   -0.723948  -1.502549
12   -0.720541  -1.502538
12   -0.717134  -1.502527
12   -0.713727  -1.502516
12   -0.710321  -1.502505
12   -0.706914  -1.502494
12   -0.703507  -1.502483
12   -0.700100  -1.502472
12   -0.696693  -1.502461
12   -0.693287  -1.502450
12   -0.689880  -1.502440
12   -0.686473  -1.502429
12   -0.683066  -1.502418
12   -0.679659  -1.502408
12   -0.676253  -1.502397
12   -0.672846  -1.502387
12   -0.669439  -1.502376
12   -0.666032  -1.502366
12   -0.662625  -1.502356
12   -0.659218  -1.502346
12   -0.655812  -1.502335
12   -0.652405  -1.502325
12   -0.648998  -1.502315
12   -0.645591  -1.502305
12   -0.642184  -1.502295
12   -0.638778  -1.502285
12   -0.635371  -1.502275
12   -0.631964  -1.502266
12   -0.628557  -1.502256
12   -0.625150  -1.502246
12   -0.621743  -1.502237
12   -0.618337  -1.502227
12   -0.614930  -1.502217
12   -0.611523  -1.502208
12   -0.608116  -1.502198
12   -0.604709  -1.502189
12   -0.601303  -1.502180
12   -0.597896  -1.502170
12   -0.594489  -1.502161
12   -0.591082  -1.502152
12   -0.587675  -1.502143
12   -0.584269  -1.502134
12   -0.580862  -1.502125
12   -0.577455  -1.502116
12   -0.574048  -1.502107
12   -0.570641  -1.502098
12   -0.567234  -1.502089
12   -0.563828  -1.502080
12   -0.560421  -1.502072
12   -0.557014  -1.502063
12   -0.553607  -1.502054
12   -0.550200  -1.502046
12   -0.546794  -1.502037
12   -0.543387  -1.502029
12   -0.539980  -1.502021
12   -0.536573  -1.502012
12   -0.533166  -1.502004
12   -0.529760  -1.501996
12   -0.526353  -1.501988
12   -0.522946  -1.501979
12   -0.519539  -1.501971
12   -0.516132  -1.501963
12   -0.512725  -1.501955
12   -0.509319  -1.501948
12   -0.505912  -1.501940
12   -0.502505  -1.501932
12   -0.499098  -1.501924
12   -0.495691  -1.501916
12   -0.492285  -1.501909
12   -0.488878  -1.501901
12   -0.485471  -1.501894
12   -0.482064  -1.501886
12   -0.478657  -1.501879
12   -0.475251  -1.501871
12   -0.471844  -1.501864
12   -0.468437  -1.501857
12   -0.465030  -1.501849
12   -0.461623  -1.501842
12   -0.458216  -1.501835
12   -0.454810  -1.501828
12   -0.451403  -1.501821
12   -0.447996  -1.501814
12   -0.444589  -1.501807
12   -0.441182  -1.501800
12   -0.437776  -1.501794
12   -0.434369  -1.501787
12   -0.430962  -1.501780
12   -0.427555  -1.501773
12   -0.424148  -1.501767
12   -0.420741  -1.501760
12   -0.417335  -1.501754
12   -0.413928  -1.501747
12   -0.410521  -1.501741
12   -0.407114  -1.501735
12   -0.403707  -1.501728
12   -0.400301  -1.501722
12   -0.396894  -1.501716
12   -0.393487  -1.501710
12   -0.390080  -1.501704
12   -0.386673  -1.501698
12   -0.383267  -1.501692
12   -0.379860  -1.501686
12   -0.376453  -1.501680
12   -0.373046  -1.501674
12   -0.369639  -1.501668
12   -0.366232  -1.501663
12   -0.362826  -1.501657
12   -0.359419  -1.501652
12   -0.356012  -1.501646
12   -0.352605  -1.501641
12   -0.349198  -1.501635
12   -0.345792  -1.501630
12   -0.342385  -1.501624
12   -0.338978  -1.501619
12   -0.335571  -1.501614
12   -0.332164  -1.501609
12   -0.328758  -1.501604
12   -0.325351  -1.501599
12   -0.321944  -1.501594
12   -0.318537  -1.501589
12   -0.315130  -1.501584
12   -0.311723  -1.501579
12   -0.308317  -1.501574
12   -0.304910  -1.501569
12   -0.301503  -1.501565
12   -0.298096  -1.501560
12   -0.294689  -1.501555
12   -0.291283  -1.501551
12   -0.287876  -1.501546
12   -0.284469  -1.501542
12   -0.281062  -1.501537
12   -0.277655  -1.501533
12   -0.274248  -1.501529
12   -0.270842  -1.501525
12   -0.267435  -1.501520
12   -0.264028  -1.501516
12   -0.260621  -1.501512
12   -0.257214  -1.501508
12   -0.253808  -1.501504
12   -0.250401  -1.501500
12   -0.246994  -1.501497
12   -0.243587  -1.501493
12   -0.240180  -1.501489
12   -0.236774  -1.501485
12   -0.233367  -1.501482
12   -0.229960  -1.501478
12   -0.226553  -1.501475
12   -0.223146  -1.501471
12   -0.219739  -1.501468
12   -0.216333  -1.501464
12   -0.212926  -1.501461
12   -0.209519  -1.501458
12   -0.206112  -1.501454
12   -0.202705  -1.501451
12   -0.199299  -1.501448
12   -0.195892  -1.501445
12   -0.192485  -1.501442
12   -0.189078  -1.501439
12   -0.185671  -1.501436
12   -0.182265  -1.501433
12   -0.178858  -1.501431
12   -0.175451  -1.501428
12   -0.172044  -1.501425
12   -0.168637  -1.501423
12   -0.165230  -1.501420
12   -0.161824  -1.501417
12   -0.158417  -1.501415
12   -0.155010  -1.501413
12   -0.151603  -1.501410
12   -0.148196  -1.501408
12   -0.144790  -1.501406
12   -0.141383  -1.501403
12   -0.137976  -1.501401
12   -0.134569  -1.501399
12   -0.131162  -1.501397
12   -0.127756  -1.501395
12   -0.124349  -1.501393
12   -0.120942  -1.501391
12   -0.117535  -1.501389
12   -0.114128  -1.501388
12   -0.110721  -1.501386
12   -0.107315  -1.501384
12   -0.103908  -1.501382
12   -0.100501  -1.501381
12   -0.097094  -1.501379
12   -0.093687  -1.501378
12   -0.090281  -1.501376
12   -0.086874  -1.501375
12   -0.083467  -1.501374
12   -0.080060  -1.501373
12   -0.076653  -1.501371
12   -0.073246  -1.501370
12   -0.069840  -1.501369
12   -0.066433  -1.501368
12   -0.063026  -1.501367
12   -0.059619  -1.501366
12   -0.056212  -1.501365
12   -0.052806  -1.501364
12   -0.049399  -1.501363
12   -0.045992  -1.501363
12   -0.042585  -1.501362
12   -0.039178  -1.501361
12   -0.035772  -1.501361
12   -0.032365  -1.501360
12   -0.028958  -1.501360
12   -0.025551  -1.501359
12   -0.022144  -1.501359
12   -0.018737  -1.501359
12   -0.015331  -1.501358
12   -0.011924  -1.501358
12   -0.008517  -1.501358
12   -0.005110  -1.501358
12   -0.001703  -1.501358
12   0.001703  -1.501358
12   0.005110  -1.501358
12   0.008517  -1.501358
12   0.011924  -1.501358
12   0.015331  -1.501358
12   0.018737  -1.501359
12   0.022144  -1.501359
12   0.025551  -1.501359
12   0.028958  -1.501360
12   0.032365  -1.501360
12   0.035772  -1.501361
12   0.039178  -1.501361
12   0.042585  -1.501362
12   0.045992  -1.501363
12   0.049399  -1.501363
12   0.052806  -1.501364
12   0.056212  -1.501365
12   0.059619  -1.501366
12   0.063026  -1.501367
12   0.066433  -1.501368
12   0.069840  -1.501369
12   0.073246  -1.501370
12   0.076653  -1.501371
12   0.080060  -1.501373
12   0.083467  -1.501374
12   0.086874  -1.501375
12   0.090281  -1.501376
12   0.093687  -1.501378
12   0.097094  -1.501379
12   0.100501  -1.501381
12   0.103908  -1.501382
12   0.107315  -1.501384
12   0.110721  -1.501386
12   0.114128  -1.501388
12   0.117535  -1.501389
12   0.120942  -1.501391
12   0.124349  -1.501393
12   0.127756  -1.501395
12   0.131162  -1.501397
12   0.134569  -1.501399
12   0.137976  -1.501401
12   0.141383  -1.501403
12   0.144790  -1.501406
12   0.148196  -1.501408
12   0.151603  -1.501410
12   0.155010  -1.501413
12   0.158417  -1.501415
12   0.161824  -1.501417
12   0.165230  -1.501420
12   0.168637  -1.501423
12   0.172044  -1.501425
12   0.175451  -1.501428
12   0.178858  -1.501431
12   0.182265  -1.501433
12   0.185671  -1.501436
12   0.189078  -1.501439
12   0.192485  -1.501442
12   0.195892  -1.501445
12   0.199299  -1.501448
12   0.202705  -1.501451
12   0.206112  -1.501454
12   0.209519  -1.501458
12   0.212926  -1.501461
12   0.216333  -1.501464
12   0.219739  -1.501468
12   0.223146  -1.501471
12   0.226553  -1.501475
12   0.229960  -1.501478
12   0.233367  -1.501482
12   0.236774  -1.501485
12   0.240180  -1.501489
12   0.243587  -1.501493
12   0.246994  -1.501497
12   0.250401  -1.501500
12   0.253808  -1.501504
12   0.257214  -1.501508
12   0.260621  -1.501512
12   0.264028  -1.501516
12   0.267435  -1.501520
12   0.270842  -1.501525
12   0.274248  -1.501529
12   0.277655  -1.501533
12   0.281062  -1.501537
12   0.284469  -1.501542
12   0.287876  -1.501546
12   0.291283  -1.501551
12   0.294689  -1.501555
12   0.298096  -1.501560
12   0.301503  -1.501565
12   0.304910  -1.501569
12   0.308317  -1.501574
12   0.311723  -1.501579
12   0.315130  -1.501584
12   0.318537  -1.501589
12   0.321944  -1.501594
12   0.325351  -1.501599
12   0.328758  -1.501604
12   0.332164  -1.501609
12   0.335571  -1.501614
12   0.338978  -1.501619
12   0.342385  -1.501624
12   0.345792  -1.501630
12   0.349198  -1.501635
12   0.352605  -1.501641
12   0.356012  -1.501646
12   0.359419  -1.501652
12   0.362826  -1.501657
12   0.366232  -1.501663
12   0.369639  -1.501668
12   0.373046  -1.501674
12   0.376453  -1.501680
12   0.379860  -1.501686
12   0.383267  -1.501692
12   0.386673  -1.501698
12   0.390080  -1.501704
12   0.393487  -1.501710
12   0.396894  -1.501716
12   0.400301  -1.501722
12   0.403707  -1.501728
12   0.407114  -1.501735
12   0.410521  -1.501741
12   0.413928  -1.501747
12   0.417335  -1.501754
12   0.420741  -1.501760
12   0.424148  -1.501767
12   0.427555  -1.501773
12   0.430962  -1.501780
12   0.434369  -1.501787
12   0.437776  -1.501794
12   0.441182  -1.501800
12   0.444589  -1.501807
12   0.447996  -1.501814
12   0.451403  -1.501821
12   0.454810  -1.501828
12   0.458216  -1.501835
12   0.461623  -1.501842
12   0.465030  -1.501849
12   0.468437  -1.501857
12   0.471844  -1.501864
12   0.475251  -1.501871
12   0.478657  -1.501879
12   0.482064  -1.501886
12   0.485471  -1.501894
12   0.488878  -1.501901
12   0.492285  -1.501909
12   0.495691  -1.501916
12   0.499098  -1.501924
12   0.502505  -1.501932
12   0.505912  -1.501940
12   0.509319  -1.501948
12   0.512725  -1.501955
12   0.516132  -1.501963
12   0.519539  -1.501971
12   0.522946  -1.501979
12   0.526353  -1.501988
12   0.529760  -1.501996
12   0.533166  -1.502004
12   0.536573  -1.502012
12   0.539980  -1.502021
12   0.543387  -1.502029
12   0.546794  -1.502037
12   0.550200  -1.502046
12   0.553607  -1.502054
12   0.557014  -1.502063
12   0.560421  -1.502072
12   0.563828  -1.502080
12   0.567234  -1.502089
12   0.570641  -1.502098
12   0.574048  -1.502107
12   0.577455  -1.502116
12   0.580862  -1.502125
12   0.584269  -1.502134
12   0.587675  -1.502143
12   0.591082  -1.502152
12   0.594489  -1.502161
12   0.597896  -1.502170
12   0.601303  -1.502180
12   0.604709  -1.502189
12   0.608116  -1.502198
12   0.611523  -1.502208
12   0.614930  -1.502217
12   0.618337  -1.502227
12   0.621743  -1.502237
12   0.625150  -1.502246
12   0.628557  -1.502256
12   0.631964  -1.502266
12   0.635371  -1.502275
12   0.638778  -1.502285
12   0.642184  -1.502295
12   0.645591  -1.502305
12   0.648998  -1.502315
12   0.652405  -1.502325
12   0.655812  -1.502335
12   0.659218  -1.502346
12   0.662625  -1.502356
12   0.666032  -1.502366
12   0.669439  -1.502376
12   0.672846  -1.502387
12   0.676253  -1.502397
12   0.679659  -1.502408
12   0.683066  -1.502418
12   0.686473  -1.502429
12   0.689880  -1.502440
12   0.693287  -1.502450
12   0.696693  -1.502461
12   0.700100  -1.502472
12   0.703507  -1.502483
12   0.706914  -1.502494
12   0.710321  -1.502505
12   0.713727  -1.502516
12   0.717134  -1.502527
12   0.720541  -1.502538
12   0.723948  -1.502549
12   0.727355  -1.502560
12   0.730762  -1.502572
12   0.734168  -1.502583
12   0.737575  -1.502594
12   0.740982  -1.502606
12   0.744389  -1.502617
12   0.747796  -1.502629
12   0.751202  -1.502640
12   0.754609  -1.502652
12   0.758016  -1.502664
12   0.761423  -1.502676
12   0.764830  -1.502687
12   0.768236  -1.502699
12   0.771643  -1.502711
12   0.775050  -1.502723
12   0.778457  -1.502735
12   0.781864  -1.502747
12   0.785271  -1.502759
12   0.788677  -1.502772
12   0.792084  -1.502784
12   0.795491  -1.502796
12   0.798898  -1.502808
12   0.802305  -1.502821
12   0.805711  -1.502833
12   0.809118  -1.502846
12   0.812525  -1.502858
12   0.815932  -1.502871
12   0.819339  -1.502884
12   0.822745  -1.502896
12   0.826152  -1.502909
12   0.829559  -1.502922
12   0.832966  -1.502935
12   0.836373  -1.502948
12   0.839780  -1.502961
12   0.843186  -1.502974
12   0.846593  -1.502987
12   0.850000  -1.503000
13   -0.850000  -1.488000
13   -0.846593  -1.487987
13   -0.843186  -1.487974
13   -0.839780  -1.487961
13   -0.836373  -1.487948
13   -0.832966  -1.487935
13   -0.829559  -1.487922
13   -0.826152  -1.487909
13   -0.822745  -1.487896
13   -0.819339  -1.487884
13   -0.815932  -1.487871
13   -0.812525  -1.487858
13   -0.809118  -1.487846
13   -0.805711  -1.487833
13   -0.802305  -1.487821
13   -0.798898  -1.487808
13   -0.795491  -1.487796
13   -0.792084  -1.487784
13   -0.788677  -1.487772
13   -0.785271  -1.487759
13   -0.781864  -1.487747
13   -0.778457  -1.487735
13   -0.775050  -1.487723
13   -0.771643  -1.487711
13   -0.768236  -1.487699
13   -0.764830  -1.487687
13   -0.761423  -1.487676
13   -0.758016  -1.487664
13   -0.754609  -1.487652
13   -0.751202  -1.487640
13   -0.747796  -1.487629
13   -0.744389  -1.487617
13   -0.740982  -1.487606
13   -0.737575  -1.487594
13   -0.734168  -1.487583
13   -0.730762  -1.487572
13   -0.727355  -1.487560
13   -0.723948  -1.487549
13   -0.720541  -1.487538
13   -0.717134  -1.487527
13   -0.713727  -1.487516
13   -0.710321  -1.487505
13   -0.706914  -1.487494
13   -0.703507  -1.487483
13   -0.700100  -1.487472
13   -0.696693  -1.487461
13   -0.693287  -1.487450
13   -0.689880  -1.487440
13   -0.686473  -1.487429
13   -0.683066  -1.487418
13   -0.679659  -1.487408
13   -0.676253  -1.487397
13   -0.672846  -1.487387
13   -0.669439  -1.487376
13   -0.666032  -1.487366
13   -0.662625  -1.487356
13   -0.659218  -1.487346
13   -0.655812  -1.487335
13   -0.652405  -1.487325
13   -0.648998  -1.487315
13   -0.645591  -1.487305
13   -0.642184  -1.487295
13   -0.638778  -1.487285
13   -0.635371  -1.487275
13   -0.631964  -1.487266
13   -0.628557  -1.487256
13   -0.625150  -1.487246
13   -0.621743  -1.487237
13   -0.618337  -1.487227
13   -0.614930  -1.487217
13   -0.611523  -1.487208
13   -0.608116  -1.487198
13   -0.604709  -1.487189
13   -0.601303  -1.487180
13   -0.597896  -1.487170
13   -0.594489  -1.487161
13   -0.591082  -1.487152
13   -0.587675  -1.487143
13   -0.584269  -1.487134
13   -0.580862  -1.487125
13   -0.577455  -1.487116
13   -0.574048  -1.487107
13   -0.570641  -1.487098
13   -0.567234  -1.487089
13   -0.563828  -1.487080
13   -0.560421  -1.487072
13   -0.557014  -1.487063
13   -0.553607  -1.487054
13   -0.550200  -1.487046
13   -0.546794  -1.487037
13   -0.543387  -1.487029
13   -0.539980  -1.487021
13   -0.536573  -1.487012
13   -0.533166  -1.487004
13   -0.529760  -1.486996
13   -0.526353  -1.486988
13   -0.522946  -1.486979
13   -0.519539  -1.486971
13   -0.516132  -1.486963
13   -0.512725  -1.486955
13   -0.509319  -1.486948
13   -0.505912  -1.486940
13   -0.502505  -1.486932
13   -0.499098  -1.486924
13   -0.495691  -1.486916
13   -0.492285  -1.486909
13   -0.488878  -1.486901
13   -0.485471  -1.486894
13   -0.482064  -1.486886
13   -0.478657  -1.486879
13   -0.475251  -1.486871
13   -0.471844  -1.486864
13   -0.468437  -1.486857
13   -0.465030  -1.486849
13   -0.461623  -1.486842
13   -0.458216  -1.486835
13   -0.454810  -1.486828
13   -0.451403  -1.486821
13   -0.447996  -1.486814
13   -0.444589  -1.486807
13   -0.441182  -1.486800
13   -0.437776  -1.486794
13   -0.434369  -1.486787
13   -0.430962  -1.486780
13   -0.427555  -1.486773
13   -0.424148  -1.486767
13   -0.420741  -1.486760
13   -0.417335  -1.486754
13   -0.413928  -1.486747
13   -0.410521  -1.486741
13   -0.407114  -1.486735
13   -0.403707  -1.486728
13   -0.400301  -1.486722
13   -0.396894  -1.486716
13   -0.393487  -1.486710
13   -0.390080  -1.486704
13   -0.386673  -1.486698
13   -0.383267  -1.486692
13   -0.379860  -1.486686
13   -0.376453  -1.486680
13   -0.373046  -1.486674
13   -0.369639  -1.486668
13   -0.366232  -1.486663
13   -0.362826  -1.486657
13   -0.359419  -1.486652
13   -0.356012  -1.486646
13   -0.352605  -1.486641
13   -0.349198  -1.486635
13   -0.345792  -1.486630
13   -0.342385  -1.486624
13   -0.338978  -1.486619
13   -0.335571  -1.486614
13   -0.332164  -1.486609
13   -0.328758  -1.486604
13   -0.325351  -1.486599
13   -0.321944  -1.486594
13   -0.318537  -1.486589
13   -0.315130  -1.486584
13   -0.311723  -1.486579
13   -0.308317  -1.486574
13   -0.304910  -1.486569
13   -0.301503  -1.486565
13   -0.298096  -1.486560
13   -0.294689  -1.486555
13   -0.291283  -1.486551
13   -0.287876  -1.486546
13   -0.284469  -1.486542
13   -0.281062  -1.486537
13   -0.277655  -1.486533
13   -0.274248  -1.486529
13   -0.270842  -1.486525
13   -0.267435  -1.486520
13   -0.264028  -1.486516
13   -0.260621  -1.486512
13   -0.257214  -1.486508
13   -0.253808  -1.486504
13   -0.250401  -1.486500
13   -0.246994  -1.486497
13   -0.243587  -1.486493
13   -0.240180  -1.486489
13   -0.236774  -1.486485
13   -0.233367  -1.486482
13   -0.229960  -1.486478
13   -0.226553  -1.486475
13   -0.223146  -1.486471
13   -0.219739  -1.486468
13   -0.216333  -1.486464
13   -0.212926  -1.486461
13   -0.209519  -1.486458
13   -0.206112  -1.486454
13   -0.202705  -1.486451
13   -0.199299  -1.486448
13   -0.195892  -1.486445
13   -0.192485  -1.486442
13   -0.189078  -1.486439
13   -0.185671  -1.486436
13   -0.182265  -1.486433
13   -0.178858  -1.486431
13   -0.175451  -1.486428
13   -0.172044  -1.486425
13   -0.168637  -1.486423
13   -0.165230  -1.486420
13   -0.161824  -1.486417
13   -0.158417  -1.486415
13   -0.155010  -1.486413
13   -0.151603  -1.486410
13   -0.148196  -1.486408
13   -0.144790  -1.486406
13   -0.141383  -1.486403
13   -0.137976  -1.486401
13   -0.134569  -1.486399
13   -0.131162  -1.486397
13   -0.127756  -1.486395
13   -0.124349  -1.486393
13   -0.120942  -1.486391
13   -0.117535  -1.486389
13   -0.114128  -1.486388
13   -0.110721  -1.486386
13   -0.107315  -1.486384
13   -0.103908  -1.486382
13   -0.100501  -1.486381
13   -0.097094  -1.486379
13   -0.093687  -1.486378
